ID	CODE	NAME_EN	LEVEL	PARENT_ID	PARENT_CODE	InclusionNote	ExclusionNote	caseLaw	NAME_BG	NAME_CS	NAME_DA	NAME_DE	NAME_EL	NAME_ES	NAME_ET	NAME_FI	NAME_GA	NAME_FR	NAME_HR	NAME_HU	NAME_IT	NAME_LT	NAME_LV	NAME_MT	NAME_NL	NAME_PL	NAME_PT	NAME_RO	NAME_SK	NAME_SL	NAME_SV
"06131"	"06.1.3.1"	"Corrective eye-glasses and contact lenses"	"4"	"0613"	"06.1.3"	"Includes:\r\n- corrective eye-glasses and contact lenses"			"Коригиращи очила и контактни лещи"	"Dioptrické brýle a kontaktní čočky"	"Briller med korrigerende glas og kontaktlinser"	"Brillen und Kontaktlinsen"	"Διορθωτικά γυαλιά και φακοί επαφής"	"Gafas graduadas y lentes de contacto"	"Korrigeerivad prillid ja kontaktläätsed"	"Silmälasit ja piilolinssit"	"Spéaclaí súl ceartaitheacha agus lionsaí tadhaill"	"Lunettes de vue à verres correcteurs et lentilles de contact"	"Korektivne naočale i kontaktne leće"	"Dioptriás szemüvegek és kontaktlencsék"	"Occhiali e lenti a contatto correttivi"	"Korekciniai akiniai ir sąlytiniai (kontaktiniai) lęšiai"	"Korektīvas brilles un kontaktlēcas"	"Nuċċalijiet korrettivi tal-vista u lentijiet tal-kuntatt"	"Brillenglazen en contactlenzen voor verbetering van gezichtsstoornissen"	"Okulary korekcyjne i soczewki kontaktowe"	"Óculos de correção e lentes de contacto"	"Ochelari de vedere și lentile de contact"	"Korekčné očné sklá a kontaktné šošovky"	"Korektivna očala in kontaktne leče"	"Glasögon och kontaktlinser"
"06132"	"06.1.3.2"	"Hearing aids"	"4"	"0613"	"06.1.3"	"Includes:\r\n- hearing aids"			"Слухови апарати"	"Naslouchadla"	"Høreapparater"	"Hörgeräte"	"Ακουστικά βαρηκοΐας"	"Audífonos"	"Kuulmisaparaadid"	"Kuulolaitteet"	"Áiseanna éisteachta"	"Aides auditives"	"Slušna pomagala"	"Hallókészülékek"	"Protesi uditive"	"Klausos aparatai"	"Dzirdes aparāti"	"Strumenti għas-smigħ"	"Gehoorapparaten"	"Aparaty słuchowe"	"Próteses auditivas"	"Aparate auditive"	"Sluchové pomôcky"	"Slušni pripomočki"	"Hörapparater"
"06133"	"06.1.3.3"	"Repair of therapeutic appliances and equipment"	"4"	"0613"	"06.1.3"	"Includes:\r\n- repair of therapeutic appliances and equipment"			"Поправка и ремонт на терапевтични апарати и оборудване"	"Oprava terapeutických přístrojů a vybavení"	"Reparation af medicinske apparater og medicinsk udstyr"	"Reparatur von therapeutischen Geräten und Ausrüstungen"	"Επισκευή θεραπευτικών συσκευών και θεραπευτικού εξοπλισμού"	"Reparación de aparatos y equipos terapéuticos"	"Terapeutiliste vahendite ja seadmete parandus"	"Hoitolaitteiden ja -tarvikkeiden korjaus"	"Fearas agus trealamh teiripeach a dheisiú"	"Réparation d'appareils et de matériel thérapeutiques"	"Popravak terapeutskih pomagala i opreme"	"Gyógyászati segédeszközök és készülékek javítása"	"Riparazione di attrezzature e apparecchi terapeutici"	"Terapinių aparatų ir įrangos taisymas"	"Terapeitiskās aparatūras un iekārtu remonts"	"Tiswija tal-apparat u t-tagħmir terapewtiku"	"Reparatie van therapeutische apparaten en toestellen"	"Naprawa urządzeń i sprzętu terapeutycznego"	"Reparação de aparelhos e equipamentos terapêuticos"	"Repararea aparatelor și echipamentelor terapeutice"	"Oprava terapeutických pomôcok a zariadení"	"Popravilo terapevtskih pripomočkov in opreme"	"Reparation av medicinsk apparatur och utrustning"
"06139"	"06.1.3.9"	"Other therapeutic appliances and equipment"	"4"	"0613"	"06.1.3"	"Includes:\r\n- glass eyes, artificial limbs and other prosthetic devices, orthopaedic braces and supports, orthopaedic footwear, surgical belts, trusses and supports, neck braces, medical massage equipment and health lamps, powered and unpowered wheelchairs and invalid carriages, beds for therapeutic purposes, crutches, electronic and other devices for monitoring blood pressure, etc.\r\n\r\nAlso includes:\r\n- dentures but not fitting costs"			"Други терапевтични апарати и оборудване"	"Ostatní terapeutické přístroje a vybavení"	"Andre medicinske apparater og andet medicinsk udstyr"	"Andere therapeutische Geräte und Ausrüstungen"	"Άλλες θεραπευτικές συσκευές και θεραπευτικός εξοπλισμός"	"Otros aparatos y equipos terapéuticos"	"Muud terapeutilised vahendid ja seadmed"	"Muut hoitolaitteet ja -välineet"	"Fearais agus trealamh teiripe eile"	"Autres appareils et matériel thérapeutiques"	"Ostala terapeutska pomagala i oprema"	"Egyéb gyógyászati segédeszközök és készülékek"	"Altre attrezzature e apparecchi terapeutici"	"Kiti terapiniai aparatai ir įranga"	"Cita terapeitiskā aparatūra un iekārtas"	"Apparat u tagħmir terapewtiku ieħor"	"Overige therapeutische apparaten en toestellen"	"Pozostałe urządzenia i sprzęt terapeutyczny"	"Outros aparelhos e equipamentos terapêuticos"	"Alte aparate și echipamente terapeutice"	"Ostatné terapeutické pomôcky a zariadenia"	"Drugi terapevtski pripomočki in oprema"	"Annan medicinsk apparatur och utrustning"
"062"	"06.2"	"Out-patient services"	"2"	"06"	"06"	"This group covers medical, dental and paramedical services delivered to outpatients by medical, dental and paramedical practitioners and auxiliaries. The services may be delivered at home, in individual or group consulting facilities, dispensaries or the outpatient clinics of hospitals and the like.\r\n\r\nOutpatient services include the medicaments, prostheses, medical appliances and equipment and other health-related products supplied directly to outpatients by medical, dental and paramedical practitioners and auxiliaries."	"Medical, dental and paramedical services provided to in-patients by hospitals and the like are included in hospital services (06.3)."		"Извънболнични услуги"	"Ambulantní zdravotní péče"	"Ambulant behandling"	"Ambulante Gesundheitsdienstleistungen"	"Υπηρεσίες εξωτερικών ιατρείων"	"Servicios ambulatorios"	"Ambulatoorsed teenused"	"Avohoitopalvelut"	"Seirbhísí d'othair sheachtracha"	"Services ambulatoires"	"Izvanbolničke usluge"	"Járóbeteg-ellátás"	"Servizi ambulatoriali"	"Ambulatorinės paslaugos"	"Ambulatorie pakalpojumi"	"Servizzi għall-pazjenti ta' barra"	"Extramurale gezondheidszorg"	"Usługi ambulatoryjne"	"Serviços para doentes ambulatórios"	"Servicii medicale ambulatorii"	"Ambulantné služby"	"Zunajbolnišnične storitve"	"Öppen sjukvård"
"0621"	"06.2.1"	"Medical services"	"3"	"062"	"06.2"	"Includes:\r\n- consultations of physicians in general or specialist practice\r\n\r\nAlso includes:\r\n- services of orthodontic specialists"	"Excludes: \r\n- services of medical analysis laboratories and X-ray centres (06.2.3)\r\n- services of practitioners of traditional medicine (06.2.3)"		"Лекарски услуги"	"Ambulantní lékařská péče"	"Lægebehandling"	"Ärztliche Dienstleistungen"	"Ιατρικές υπηρεσίες"	"Servicios médicos"	"Meditsiiniteenused"	"Sairaanhoitopalvelut"	"Seirbhísí leighis"	"Services médicaux"	"Medicinske usluge"	"Egészségügyi szolgáltatások"	"Servizi medici"	"Medicinos paslaugos"	"Medicīniskie pakalpojumi"	"Servizzi mediċi"	"Diensten van artsen"	"Usługi lekarskie"	"Serviços médicos"	"Servicii medicale"	"Lekárske služby"	"Zdravstvene storitve"	"Läkarvård"
"06211"	"06.2.1.1"	"General practice"	"4"	"0621"	"06.2.1"	"Includes:\r\n- consultations of physicians in general practice"			"Услуги на общопрактикуващи лекари"	"Péče všeobecných lékařů"	"Behandling hos praktiserende læge"	"Allgemeinmedizinische Dienstleistungen"	"Υπηρεσίες γενικών ιατρών"	"Servicios de medicina general"	"Üldarstiteenused"	"Yleislääkärien vastaanotto"	"Cleachtadh ginearálta"	"Médecins généralistes"	"Usluge opće prakse"	"Általános orvosi ellátás"	"Servizi di medicina generale"	"Bendrosios praktikos gydytojų paslaugos"	"Vispārēja medicīniska prakse"	"Servizzi ta' tabib mhux speċjalista"	"Diensten van huisartsen"	"Usługi lekarskie – lekarzy ogólnych"	"Medicina geral"	"Servicii de medicină generală"	"Služby lekárov so všeobecnou praxou"	"Splošne prakse"	"Allmänvård"
"06212"	"06.2.1.2"	"Specialist practice"	"4"	"0621"	"06.2.1"	"Includes:\r\n- consultations of physicians in specialist practice\r\n\r\nAlso includes:\r\n- services of orthodontic specialists"			"Услуги на лекари специалисти"	"Péče odborných lékařů"	"Behandling hos speciallæge"	"Fachärztliche Dienstleistungen"	"Υπηρεσίες ειδικών ιατρών"	"Servicios de médicos especialistas"	"Eriarstiteenused"	"Erikoislääkärien vastaanotto"	"Cleachtadh speisialaithe"	"Médecins spécialistes"	"Usluge specijalističke prakse"	"Szakorvosi ellátás"	"Servizi medici specialistici"	"Gydytojų specialistų paslaugos"	"Speciālistu prakse"	"Servizzi ta' speċjalista"	"Diensten van medische specialisten"	"Usługi lekarskie – lekarzy specjalistów"	"Medicina de especialidades"	"Servicii de medicină de specialitate"	"Služby lekárov s odbornou praxou"	"Specialistične prakse"	"Specialistvård"
"0622"	"06.2.2"	"Dental services"	"3"	"062"	"06.2"	"Includes:\r\n- services of dentists, oral hygienists and other dental auxiliaries\r\n\r\nAlso includes:\r\n- fitting costs of dentures"	"Excludes: \r\n- dentures (06.1.3)\r\n- services of orthodontic specialists (06.2.1.2)\r\n- services of medical analysis laboratories and X-ray centres (06.2.3)"		"Услуги на лекари по дентална медицина"	"Ambulantní stomatologická péče"	"Tandbehandling"	"Zahnärztliche Dienstleistungen"	"Οδοντιατρικές υπηρεσίες"	"Servicios dentales"	"Hambaraviteenused"	"Hammashoito"	"Seirbhísí déidliachta"	"Services dentaires"	"Stomatološke usluge"	"Fogászati szolgáltatások"	"Servizi dentistici"	"Odontologijos paslaugos"	"Zobārstniecības pakalpojumi"	"Servizzi ta' dentist"	"Diensten van tandartsen"	"Usługi stomatologiczne"	"Serviços de medicina dentária"	"Servicii stomatologice"	"Služby zubných lekárov"	"Zobozdravstvene storitve"	"Tandvård"
"06220"	"06.2.2.0"	"Dental services"	"4"	"0622"	"06.2.2"	"Includes:\r\n- services of dentists, oral-hygienists and other dental auxiliaries\r\n\r\nAlso includes:\r\n- fitting costs of dentures"	"Excludes: \r\n- dentures (06.1.3.9)\r\n- services of orthodontic specialists (06.2.1.2)\r\n- services of medical analysis laboratories and X-ray centres (06.2.3.1)"		"Услуги на лекари по дентална медицина"	"Ambulantní stomatologická péče"	"Tandbehandling"	"Zahnärztliche Dienstleistungen"	"Οδοντιατρικές υπηρεσίες"	"Servicios dentales"	"Hambaraviteenused"	"Hammashoito"	"Seirbhísí déidliachta"	"Services dentaires"	"Stomatološke usluge"	"Fogászati szolgáltatások"	"Servizi dentistici"	"Odontologijos paslaugos"	"Zobārstniecības pakalpojumi"	"Servizzi ta' dentist"	"Diensten van tandartsen"	"Usługi stomatologiczne"	"Serviços de medicina dentária"	"Servicii stomatologice"	"Služby zubných lekárov"	"Zobozdravstvene storitve"	"Tandvård"
"0623"	"06.2.3"	"Paramedical services"	"3"	"062"	"06.2"	"Includes:\r\n- services of medical analysis laboratories and X-ray centres\r\n- services of freelance nurses and midwives\r\n- services of freelance acupuncturists, chiropractors, optometrists, physiotherapists, speech therapists, etc.\r\n- medically prescribed corrective-gymnastic therapy\r\n- outpatient thermal bath or sea-water treatments\r\n- ambulance services\r\n- hire of therapeutic equipment\r\n\r\nAlso includes:\r\n- services of practitioners of traditional medicine"			"Други извънболнични услуги"	"Ambulantní zdravotní péče ostatní"	"Tjenester ydet af paramedicinsk personale"	"Dienstleistungen nichtärztlicher Gesundheitsberufe"	"Παραϊατρικές υπηρεσίες"	"Servicios paramédicos"	"Meditsiinilised tugiteenused"	"Avustavat hoitopalvelut"	"Seirbhísí paraimhíochaine"	"Services paramédicaux"	"Paramedicinske usluge"	"Paramedicinális szolgáltatások"	"Servizi paramedici"	"Paramedicinos paslaugos"	"Vidējā medicīniskā personāla pakalpojumi"	"Servizzi paramediċi"	"Diensten van paramedici"	"Usługi paramedyczne"	"Serviços paramédicos"	"Servicii paramedicale"	"Služby stredného zdravotníckeho personálu"	"Paramedicinske storitve"	"Paramedicinsk vård"
"06231"	"06.2.3.1"	"Services of medical analysis laboratories and X-ray centres"	"4"	"0623"	"06.2.3"	"Includes:\r\n- services of medical analysis laboratories and X-ray centres including all diagnostic and imaging methods (i.e. CT, MRI, sonography)"			"Услуги на лаборатории за медицински анализ и рентгенови лаборатории"	"Služby zdravotnických analytických laboratoří a rentgenových středisek"	"Tjenester ydet af medicinske laboratorier og røntgenklinikker"	"Dienstleistungen von medizinischen Laboratorien und Röntgenzentren"	"Υπηρεσίες εργαστηρίων ιατρικών αναλύσεων και ακτινολογικών κέντρων"	"Servicios de análisis clínicos y pruebas diagnósticas"	"Meditsiinilise analüüsi laborite ja röntgenikeskuste teenused"	"Lääketieteellisten laboratorioiden ja röntgenkuvauskeskusten palvelut"	"Seirbhísí saotharlann anailíse leighis agus ionaid X-ghathaithe"	"Services de laboratoires d'analyses médicales et de centres de radiologie"	"Usluge medicinskih analitičkih laboratorija i rendgenskih centara"	"Laboratóriumi és röntgenszolgáltatások"	"Servizi di laboratori di analisi mediche e di centri per esami radiografici"	"Medicininės analizės laboratorijų ir rentgeno centrų paslaugos"	"Medicīnas analīžu laboratoriju un rentgenoloģijas centru pakalpojumi"	"Servizzi tal-laboratorji tal-analiżi medika u taċ-ċentri fejn jittieħdu r-raġġi X"	"Diensten van medischeanalyselaboratoria en doorlichtingscentra"	"Usługi laboratoriów medycznych i pracowni rentgenowskich"	"Serviços de laboratórios de análises médicas e centros de radiologia"	"Servicii de analize medicale furnizate de laboratoare și centre de radiologie"	"Služby analytických laboratórií a RTG centier"	"Storitve laboratorijev za medicinske analize in rentgenskih oddelkov"	"Tjänster som tillhandahålls av medicinska laboratorier och röntgenmottagningar"
"06232"	"06.2.3.2"	"Thermal-baths, corrective-gymnastic therapy, ambulance services and hire of therapeutic equipment"	"4"	"0623"	"06.2.3"	"Includes:\r\n- thermal-baths, corrective-gymnastic therapy, ambulance services and hire of therapeutic equipment"			"Минерални бани, лечебна физкултура, услуги на коли за спешна извънболнична помощ и вземане под наем на терапевтични апарати и оборудване"	"Termální lázně, fyzioterapie, ambulantní služby a pronájem terapeutického zařízení"	"Termiske bade, gymnastikterapi, ambulancetjeneste og leje af medicinsk udstyr"	"Medizinische Bäder, Physiotherapie, Krankentransporte und Miete von therapeutischen Geräten"	"Λουτροθεραπείες, θεραπείες διορθωτικής γυμναστικής, υπηρεσίες ασθενοφόρων και ενοικίαση θεραπευτικού εξοπλισμού"	"Tratamientos termales, servicios de rehabilitación, servicios de ambulancia y alquiler de equipo terapéutico"	"Raviveed, ravivõimlemine, kiirabiteenused ja terapeutiliste vahendite rent"	"Lämpökylvyt, kuntoutus, sairaankuljetuspalvelut ja hoitolaitteiden vuokraus"	"Folcthaí teirmeacha, teiripe gleacaíochta cheartaitheach, seirbhísí otharchairr agus trealamh teiripeach a fháil ar cíos"	"Cures thermales, traitement de gymnastique corrective, services d'ambulance et location de matériel thérapeutique"	"Termalne kupelji, terapija korektivne gimnastike, usluge hitne pomoći i najam terapeutske opreme"	"Termálfürdő, gyógytorna, mentőszolgálat és gyógyászati segédeszközök kölcsönzése"	"Bagni termali, chinesiterapia, servizi di ambulanza e noleggio di attrezzature terapeutiche"	"Terminės maudyklos, korekcinės gimnastikos terapija, greitosios pagalbos paslaugos ir terapinės įrangos nuoma"	"Termālās vannas, korektīvā ārstnieciskā vingrošana, neatliekamās medicīniskās palīdzības pakalpojumi un terapeitisku iekārtu noma"	"Banjijiet termiċi, terapija ġinnastika korrettiva, servizzi tal-ambulanza u l-kiri ta' tagħmir terapewtiku"	"Warme baden, bewegingstherapie, ambulances en huur van therapeutische toestellen"	"Kąpiele termiczne, gimnastyka korekcyjna, usługi pogotowia ratunkowego i wypożyczanie sprzętu terapeutycznego"	"Estâncias termais, terapia de ginástica corretiva, serviços de ambulâncias e aluguer de equipamento terapêutico"	"Băi termale, terapie prin gimnastică corectivă, servicii de ambulanță și închiriere de echipamente terapeutice"	"Kúpeľná liečba, nápravný telocvik, služby zabezpečované sanitkami a požičiavanie terapeutického prístroja"	"Termalna kopališča, korektivna gimnastična terapija, ambulantne storitve in najem terapevtske opreme"	"Hälsobad, sjukgymnastik, ambulanstjänster och hyra av hjälpmedelsutrustning"
