name,category,code,prediction,correct_option,correct_n,match
l'or espresso decaffeinato ristretto 52 gr,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,01.2.2.0,True,11,True
lurisia aperitivo analcolico con assenzio maggione piemontese 600 ml,"acqua, bevande, alcolici | bevande analcoliche",01.2.9.0,02.1.2.1,True,2,False
optimus mascarpone 250 gr,"latte, yogurt, burro, uova | latticini e burro",01.1.4.5,01.1.4.1,False,0,False
carrefour eggs large 10pcs.,"milk, butter & eggs",01.1.4.8,01.1.4.8,True,6,True
lancers rose wine 750ml,wine,02.1.2.1,02.1.2.1,True,9,True
crodo energy activator mojito  500ml,soft drinks,01.2.6.0,01.2.9.0,True,1,False
bevanda mandorla drink senza zuccheri bio,"acqua, bibite e succhi | bevande vegetali",01.1.4.4,01.2.1.0,False,0,False
rauch bravo peach juice,juices,01.2.1.0,01.1.6.3,True,7,False
alska strawberry & lime fruit cider 500ml,beer & cider,02.1.2.2,02.1.2.2,True,1,True
caol ila islay single malt scotch whisky 12 years,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.1.0,True,4,True
sant'anna frizzante,water,01.2.5.0,01.2.5.0,True,6,True
skipper frutti di bosco 1 lt,"acqua, bevande, alcolici | succhi di frutta",01.1.7.9,01.2.1.0,False,0,False
coca cola zero 1.5ltr,drinks | soft drinks | soft drinks,01.2.6.0,02.1.9.0,True,3,False
la piuma - romagna sangiovese  x,wine,02.1.2.1,02.1.2.1,True,10,True
snickers comp dolce gusto caps x8 120gr,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,05.4.0.3,False,0,False
covim caffe espresso armonico 210 gr,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,01.2.2.0,True,12,True
corny smoothie banana pear orange & oats  120g,juices & smoothies,01.2.1.0,01.2.1.0,True,5,True
san miguel radler can,beer,02.1.3.0,02.1.9.0,True,1,False
ace senza zuccheri aggiunti,"acqua, bibite e succhi | succhi",01.2.1.0,02.1.9.0,True,6,False
uova collection cioccolato al latte t3 220g ferrero,whisky cognac & brandy,01.1.4.7,01.2.4.0,True,5,False
quargentan red wine 1ltr,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,10,True
sky vodka 700 ml,spirits,02.1.1.0,02.1.1.0,True,3,True
hoegaarden wit blanche,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.2.1,True,3,False
strongbow apple ciders british dry 330 ml,beer & cider,02.1.2.2,02.1.3.0,True,1,False
tropicana orange tropical fruit 1.5ltr,chilled fruit juice & smoothie,01.2.1.0,01.1.6.9,True,5,False
josefa garlic butter 200g,"milk, butter & eggs",01.1.5.2,01.1.5.2,True,2,True
nestle coffee mate original 180g,coffee,01.2.2.0,01.2.2.0,True,9,True
valfrutta polpa di mela e banana 100 grms,tins cans & packets,01.1.6.9,01.1.6.9,True,4,True
kean orange juice,juices,01.2.1.0,01.2.1.0,True,4,True
barolo fontana fredda,wine,02.1.2.1,02.1.2.1,True,10,True
birra 9 luppoli agrumati ipa,"vini, birra e liquori | birra",02.1.3.0,02.1.3.0,True,3,True
dragon pink himalayan salt fine,organic products,01.1.9.3,05.4.0.3,True,2,False
flora pro.active l/f spread 500gr,"fresh | dairy, eggs & cheese | butter, margarine & spreads",01.1.5.2,01.1.4.5,False,0,False
umberto fiore gavi 750ml,wine,02.1.2.1,02.1.2.1,True,8,True
teekanne turkish apple x20 tea bags,beverages | coffee & tea,01.2.3.0,05.4.0.3,True,7,False
tetley super fruits immune teabags peach & orange 20 pcs.,tea,01.2.3.0,01.2.3.0,True,6,True
ahmad calming peppermint & lemon tea bags 20 pcs.,tea,01.2.3.0,05.3.2.2,True,7,False
san benedetto ice tea peach zero 1.5ltr,drinks | ice tea | ice tea,01.2.3.0,02.1.2.1,True,1,False
castillo de liria sauvignon blanc,wine,02.1.2.1,02.1.2.1,True,10,True
novo caere,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,8,True
fortenero lambrusco amabile grasparossa di castelvetro doc 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,8,True
baccicchetto pinot grigio igt 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
innocent recharge,juices,01.2.1.0,05.3.2.2,True,5,False
nastro azzurro birra chiara 660 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.9.0,True,3,False
excellence tuna chunks in brine 080 grms,tins cans & packets,01.1.9.1,01.1.3.2,False,0,False
captain morgan black rum 70ml,drinks | spirits & liqueurs | rum,02.1.1.0,02.1.1.0,True,3,True
corona extra birra chiara,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
r whites lemonade 3ltr,drinks | soft drinks | soft drinks,01.2.6.0,01.2.6.0,True,4,True
fanta blood orange zero 450ml,soft drinks,01.2.6.0,01.2.6.0,True,3,True
togouchi 9 year old japanese,alcohol,02.1.1.0,01.1.7.9,True,3,False
house blend lungo intesity 8,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,01.2.2.0,True,10,True
primia the deteinato alla pesca,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,02.1.2.1,False,0,False
bevanda di riso con mandorla extra gusto,"latticini | latte, uova e burro",01.1.4.4,01.1.4.7,True,1,False
highland spring water sports cap bottle,water,01.2.5.0,05.4.0.3,True,4,False
biona organic worchester sauce,organic products,01.1.9.3,06.1.1.2,True,1,False
la canva dolcetto d'asti doc,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,1,True
balilla caffe espresso 550 gr,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,01.2.2.0,True,12,True
orange,"acqua, bibite e succhi | bibite",01.2.6.0,02.1.9.0,True,4,False
teekanne bio calm & relax x20,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",01.2.3.0,01.2.3.0,True,7,True
wowhydrate electrolyte orange 500ml,drinks | sports drinks | sports drinks,01.2.6.0,01.2.9.0,True,4,False
nesquik caramel 500gr,food cupboard groceries | hot chocolate & malted drinks | hot chocolate & flavoured drinks,01.1.8.5,01.1.8.5,True,7,True
gurgo nero d'avola doc,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,9,True
"rocchetta rossa acqua frizzantissima 1,5 lt","acqua, bevande, alcolici | acqua",01.2.5.0,02.1.9.0,True,4,False
plenish  organic soya unsweetened drink only EUR2.99,organic products,01.1.4.4,01.1.4.4,True,1,True
lamb brand golden sultanas  200 grms,tins cans & packets,01.1.2.5,01.1.2.2,True,2,False
lombardi polpa di pomodoro 690 grms,tins cans & packets,01.1.9.3,01.1.7.9,False,0,False
rocchetta brio blu sparkling water 1.5ltr single,drinks | water | water - sparkling,01.2.5.0,04.5.4.9,True,4,False
capetta monferrato doc chiaretto 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,5,True
biona organic organic sour snakes,organic products,01.1.8.9,01.1.2.1,False,0,False
gran caffe  a modo mio gusto top  16pcs.,coffee,01.2.2.0,01.2.2.0,True,11,True
smart organic black himalayan salt coarse,organic products,01.1.9.3,01.1.9.3,True,2,True
sant'anna sparkling water 500 ml,bottled water,01.2.5.0,05.6.1.9,True,4,False
las condes cabernet sauvignon rose,wine,02.1.2.1,02.1.2.1,True,9,True
riso scotti organic rice drink natural EUR.050c off,organic products,01.1.4.4,01.1.4.4,True,1,True
winemaker select shiraz  75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,8,True
innocent plus citrus shield,juices,01.2.1.0,01.2.1.0,True,5,True
olio di riso,"conserve | olio, aceto e sale",01.1.5.1,01.1.5.1,True,1,True
elite beans & sausages 210 grms,tins cans & packets,01.1.7.9,01.1.7.3,True,1,False
valsoia condisoia da cucina 200 gr,"latte, yogurt, burro, uova | latticini e burro",01.1.4.3,01.1.4.6,True,1,False
alexis lichine bordeaux blanc,wine,02.1.2.1,02.1.2.1,True,10,True
rekorderlig cider mango raspberry 330 ml,beer & cider,02.1.2.2,02.1.2.2,True,1,True
banfi mandrielle sangiovese,wine,02.1.2.1,02.1.2.1,True,9,True
heinz beanz in rich tomato sauce no added sugar 200 grms,tins cans & packets,01.1.7.9,01.1.7.3,True,1,False
san miguel birra chiara 1 lt,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
simpl mais 285g,tins cans & packets,01.1.7.9,05.3.2.1,False,0,False
mayor butter bean save EUR0.08c 435 grms,tins cans & packets,01.1.7.9,01.1.7.3,True,2,False
president unsalted butter 200g,"milk, butter & eggs",01.1.5.2,01.1.5.2,True,1,True
birra baladin super bitter amber ale 330 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.9.0,True,2,False
cirio olio extra vergine di oliva clasico 250 ml,olio e conserve | olio,01.1.5.1,01.1.5.1,True,8,True
sud primitivo di manduria dop,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
capri-sonne orange juice 200ml,juices & smoothies,01.2.1.0,01.2.1.0,True,6,True
chivas chivas regal mizunara 700ml,spirits,02.1.1.0,01.1.7.1,True,2,False
martini royale bianco 750 ml,wine,02.1.2.1,02.1.2.1,True,10,True
nesquik,"caffè, tea e zucchero | caffè e solubili",01.1.8.5,01.2.2.0,False,0,False
kinnie diet can 330ml,soft drinks,01.2.6.0,01.1.5.3,True,3,False
preparato solubile con malto d'orzo e cacao,"caffè, tea e zucchero | caffè e solubili",01.1.8.5,01.2.2.0,False,0,False
food for all artigiano del bio mix semi tostati,organic products,01.1.9.4,01.1.7.1,False,0,False
coolee lemon no added sugar 1l,beverages | soft drinks & mixers,02.1.3.0,01.2.6.0,False,0,False
starbucks dolce gusto vanilla macchiato x12 132gr,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,05.4.0.3,True,4,False
chianti docg,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,8,True
bjorg bio cornflakes,organic products,01.1.1.4,01.1.1.4,True,2,True
bonduelle sweet corn & olives  x2 300g,tins cans & packets,01.1.9.1,01.1.7.9,False,0,False
nescafe cappucino 10 sac,beverages | coffee & tea,01.1.4.7,01.2.2.0,True,1,False
nardini acqua di cedro 700 ml,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.9.0,False,0,False
fuze tea lemon lemongrass,iced tea,01.2.3.0,01.2.6.0,True,6,False
cabernet sauvignon friuli doc,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,9,True
pfanner plum prune juice 1 ltr,juices & smoothies,01.2.1.0,01.2.1.0,True,5,True
succo di limoni di sicilia,"conserve | olio, aceto e sale",01.1.9.3,01.1.6.2,True,2,False
rio mare  tuna in extra virgin olive oil offer 3+1 free 4x80 grms,tins cans & packets,01.1.9.1,01.1.3.3,False,0,False
5 terre cinque terre doc 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
vodka alla pesca 18degcl70 ielhenka noi&voi,gin & vodka,02.1.1.0,07.2.2.3,True,4,False
prosecco signore guiseppe 75cl,drinks | wine | champagne & sparkling wine,02.1.2.1,02.1.2.1,True,9,True
rauch ice tea peach 500 ml,soft drinks,01.2.3.0,01.1.6.3,True,1,False
cioko milky latte con cioccolato,"latticini | latte, uova e burro",01.1.4.7,01.1.4.7,True,10,True
strongbow british,cider,02.1.2.2,02.1.2.2,True,1,True
tetley super green detox mint EUR1 off 20pcs.,tea,01.2.3.0,01.2.3.0,True,9,True
multifrutti senza zuccheri aggiunti,"acqua, bibite e succhi | succhi",01.2.1.0,01.2.1.0,True,8,True
latte intero biologico,"latticini | latte, uova e burro",01.1.4.1,01.1.4.7,True,3,False
monkey shoulder smoky blended malt whisky,alcohol,02.1.1.0,02.1.1.0,True,3,True
barbadillo cream sherry,wine,02.1.2.1,02.1.2.1,True,9,True
lemon-lime zero,"acqua, bibite e succhi | bibite",01.2.6.0,01.2.6.0,True,5,True
rosita passata 400 grms,tins cans & packets,01.1.9.3,01.1.2.5,False,0,False
bolero instant drink multivitamin,drinks | squashes | fruit & milk squashes,01.2.9.0,01.1.7.2,False,0,False
terre d`italia mandorele di sicilia 100g,tins cans & packets,01.1.6.7,01.1.1.5,False,0,False
bi frutas mediterraneo 750ml,drinks | smoothies & juice drinks | long life juice,01.2.1.0,01.2.1.0,True,5,True
poppenburger bock wurst 5pcs 380 grms,tins cans & packets,01.1.2.5,01.1.2.5,True,1,True
broken back shiraz 75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,8,True
starbucks frappuccino caramel 250ml,drinks | smoothies & juice drinks | chilled smoothies & ice coffee,01.1.4.7,01.2.4.0,True,2,False
zuegg skipper arancia 1 lt,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,02.1.9.0,True,3,False
bulldog gin,alcohol,02.1.1.0,07.2.2.3,True,3,False
benna cheeselet white,"chilled and dairy | milk, butter & eggs",01.1.4.5,01.1.4.5,True,5,True
vitabella chocolate barette multigrain,organic products,01.1.8.5,01.1.1.2,True,10,False
western cape cape heights merlot,wine,02.1.2.1,02.1.2.1,True,8,True
equal exchange organic dark chocolate lemon ginger with black pepper,organic products,01.1.8.5,01.1.9.4,True,1,False
aperol spritz 600 ml,"acqua, bevande, alcolici | liquori",02.1.2.1,02.1.9.0,False,0,False
santa carolina carmenere reseva,wine,02.1.2.1,02.1.2.1,True,10,True
carpineto castaldo chianti,wine,02.1.2.1,02.1.2.1,True,6,True
sant'anna frizzante 500ml,bottled water,01.2.5.0,01.2.9.0,True,3,False
arabella shiraz 750 ml,wine,02.1.2.1,02.1.2.1,True,9,True
"vitasnella depurathe alla pesca 1,25 lt","acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,02.1.9.0,False,0,False
cavicchioli lambrusco secco di modena doc,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,7,True
aberfeldy single highland malt scotch whisky 700ml,spirits,02.1.1.0,02.1.1.0,True,3,True
birra moretti filtrata a freddo 500 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
birra baffo d'oro,"vini, birra e liquori | birra",02.1.3.0,02.1.3.0,True,3,True
cisk can 0.0% alcohol free 330ml,beer & cider,02.1.2.2,02.1.3.0,True,1,False
vigne d'or medium dry white wine,wine,02.1.2.1,02.1.2.1,True,10,True
folonari chianti 75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,9,True
le chiantigiane vermentino di sardegna doc,"acqua, bevande, alcolici | vini",02.1.2.1,01.1.9.3,True,1,False
pleomax sherry pepe sherry,wine,02.1.2.1,02.1.2.1,True,10,True
del monte pineapple slices in juice 565g,tins cans & packets,01.1.6.9,01.1.6.1,True,3,False
prugne con nocciolo extra large 250 g conad,ortofrutta frutta secca,01.1.6.7,01.1.6.9,False,0,False
sapori & dintorni conad susine di vignola miste suplum 44 / afrodite italia cal. 50/60 650 g,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicocche italia rosse cal. 45 cat. i,ortofrutta frutta fresca,01.1.6.3,01.1.6.5,False,0,False
conad percorso qualita albicocche varieta lady cot italia cal. 40/45 1 kg,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,True,1,False
albicocche 600g valfrutta it.icat,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicoccche cat.i cal.35-45 orig.sud africa,ortofrutta frutta fresca,01.1.6.3,01.1.8.3,False,0,False
albicocche gr 600 valfrutta italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.6.2,False,0,False
albicocche sicilia 500g it.i cat.,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
sapori & dintorni conad percorso qualita ciliegia di vignola igp italia cal. 26/28 500 g,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
ciliege vaschetta provenienza italia,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,2,False
ciliege duroni c.26+ita ces.ap.i ct,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,2,False
susina nera cat.i cal.a orig.sud africa,ortofrutta frutta fresca,01.1.6.3,01.1.8.3,True,1,False
albicocche sfuse 45/50 spagna i cat,ortofrutta frutta fresca,01.1.6.3,01.1.7.1,False,0,False
ciliege c.24/26 grecia 500g i cat.,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche s&i 45/50 gr 500 italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
fatina prugne extra large 250 g,ortofrutta frutta secca,01.1.6.3,01.1.6.9,False,0,False
albicocche  i 45+ ita,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche italia cal.50+i cat.,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
albicocche cal.40/45 kg.1 ita.i cat,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
susina nera zuccherina 35+500g it.i,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicocche 100 -120 n.2 kg.5,ortofrutta frutta secca,01.1.6.3,01.2.1.0,False,0,False
susina rossa cat.i cal.50+ orig.italia,ortofrutta frutta fresca,01.1.6.3,01.1.6.2,False,0,False
sapori & idee conad percorso qualita albicocche orange rubis italia cal: 50/55 500 g,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
prugne nere black s.africa 3x4 ict,ortofrutta frutta fresca,01.1.6.3,01.1.6.2,True,1,False
albicocche 35/45 750g t.sab.it.ict,ortofrutta frutta fresca,01.1.6.3,01.1.8.3,False,0,False
sapori & idee conad percorso qualita albicocche orange rubis italia cal: 45/50 500 g,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
conad percorso qualita albicocche varieta lady cot italia cal. 40/45 1000 g,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,True,1,False
albicocche 500g cal.35/45 it.i cat.,ortofrutta frutta fresca,01.1.6.3,01.1.6.9,False,0,False
prugne jumbo 20/30 francia kg.5,ortofrutta frutta secca,01.1.6.3,01.1.7.2,True,1,False
ciliege italia vasch.250g i cat,ortofrutta frutta fresca,01.1.6.3,01.1.6.5,False,0,False
albicocche sicilia gr 500 italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
prugne rosse cal.a or.sud afr.i cat,ortofrutta frutta fresca,01.1.6.3,01.1.6.2,True,2,False
ciliege cal.22/24 500g italia icat,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche i 50+ ita,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
ciliege duroni italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche cat.i cal.40-50 orig.spagna,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,False,0,False
susina di dro d.o.p 28+ cs.500g,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche cal.40/45 cpq it.kg.1 ic,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicocche italia cest.kg.1 i cat.,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
conad percorso qualita albicocca orange rubis italia cal: 40/45 2000 g,ortofrutta frutta fresca,01.1.6.3,01.1.6.1,False,0,False
susina nera felisio cat. cal. 45+ orig.italia,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
"albicocche c.40/45 kg.1,5 ita.i cat",ortofrutta frutta fresca,01.1.6.3,01.2.1.0,True,1,False
"albicocche italia cal. 35+ 0,500 kg verso natura conad",ortofrutta frutta e verdure biologiche,01.1.6.3,01.2.1.0,False,0,False
susina nera cat.i cal.55-60 orig.italia,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicocche rosse origine italia cal. 45 cat. i,ortofrutta frutta fresca,01.1.6.3,01.1.6.5,True,1,False
albicocche cal.50+ italia pad.i cat,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
ciliege italia categoria i 500gr,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
albicocche italia cal. 50+ cat. i,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
susina grossa di felisio i 45+ ita,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
ciliege duroni cal 30+ gr 400 italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche rubysole gr 500 italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.7.4,True,1,False
albicocche cal 40/45 kg 1 italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
ciliege i 20+ita bio vs.500g,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
susina nera i 55+ ita,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,True,1,False
susina rossa i 45+ ita cpr,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche rubysole 500g ita.i cat,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,2,False
conad percorso qualita albicocche lady cot italia cal. 40/45 1000 g,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,1,False
ciliege italia vaschetta gr 250 i categoria,ortofrutta frutta fresca,01.1.6.3,01.1.6.9,False,0,False
cilieg.vignola i 26-28 ita igp 500g,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,1,False
albicocche s&i 45/50 500g ita.icat,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
albicocche gr.600 valfrutta,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,True,1,False
albicocche kg 2 ega cpq italia i categoria,ortofrutta frutta fresca,01.1.6.3,01.2.1.0,False,0,False
susina rossa  i 55+ ita,ortofrutta frutta fresca,01.1.6.3,01.1.7.2,False,0,False
"prugne ex/large calif.""montan""500g",ortofrutta frutta secca,01.1.6.3,01.2.1.0,False,0,False
