code,title
01.1.2.2,Frozen Hybrid Bisons (beefalo) briskets
01.1.2.2,Chilled Gaur skirt steaks
01.1.2.2,Fresh American Bison flank steaks
01.1.2.2,Frozen Yak London broil cuts
01.1.2.2,Grass-fed Hereford sirloins
01.1.2.2,"Meat of pigs, fresh, chilled or frozen"
01.1.2.2,Pork tenderloin
01.1.2.2,Fresh pork chops
01.1.2.2,Frozen pork loin
01.1.2.2,Chilled ham
01.1.2.2,Smoked pork belly
01.1.2.2,Semi-boneless pork shoulder
01.1.2.2,Spareribs
01.1.2.2,Bacon (fresh)
01.1.2.2,Pork ribs (country-style)
01.1.2.2,Ground pork
01.1.2.2,"Meat of goats, lambs and sheep, fresh, chilled or frozen"
01.1.2.2,Capra hircus (goat) meat
01.1.2.2,Ovis aries (sheep) meat
01.1.2.2,Ovis orientalis (mouflon) meat
01.1.2.2,Ovis vignei (argali) meat
01.1.2.2,Ovis canadensis (bighorn sheep) meat
01.1.2.2,Tufted caprine (musk goat) meat
01.1.2.2,Rupicapra pyrenaica (ibex) meat
01.1.2.2,"Meat of poultry, fresh, chilled or frozen"
01.1.2.2,Chicken Breasts
01.1.2.2,Duck Legs
01.1.2.2,Goose Breasts
01.1.2.2,Turkey Thighs
01.1.2.2,Guinea Fowl Wings
01.1.2.2,Frozen Whole Chickens
01.1.2.2,Chilled Turkey Cutlets
01.1.2.2,Fresh Goose Drumsticks
01.1.2.2,Frozen Duck Breasts
01.1.2.2,Chilled Guinea Fowl Legs
01.1.2.2,"Meat of hares and rabbits, fresh, chilled or frozen"
01.1.2.2,Rabbit loin
01.1.2.2,European Hare breast fillet
01.1.2.2,Angora rabbit hind leg
01.1.2.2,Chinchilla rabbit haunch
01.1.2.2,Harvest mouse meat
01.1.2.2,Hare tenderloin
01.1.2.2,Snowshoe hare shank
01.1.2.2,Alpine marmot ham
01.1.2.2,European brown hare back legs
01.1.2.2,Lynx rabbit haunches
01.1.2.2,Cottontail bunny sirloin
01.1.2.2,"Meat of horses and other equines, fresh, chilled or frozen"
01.1.2.2,Horse Steaks
01.1.2.2,Donkey Meat Strips
01.1.2.2,Equine Rump Roast
01.1.2.2,Zebra Fillets
01.1.2.2,Mule Cutlets
01.1.2.2,"Meat of camels and camelids, fresh, chilled or frozen"
01.1.2.2,Camel Breast Fillet
01.1.2.2,Dromedary Rump Roast
01.1.2.2,Alpaca Tenderloin
01.1.2.2,Llama Flank Steak
01.1.2.2,Guanaco Short Ribs
01.1.2.2,Vicuna Ground Meat
01.1.2.2,Bactrian Camel Hump
01.1.2.2,Camel Marrow Bones
01.1.2.2,Dromedary Kabobs
01.1.2.2,Alpaca Sausage
01.1.2.2,Llama Burger Patties
01.1.2.2,"Other meat, fresh, chilled or frozen"
01.1.2.2,Harp seal meat
01.1.2.2,Springbok meat
01.1.2.2,Alligator tail meat
01.1.2.2,Scorpion meat
01.1.2.2,Cricket protein
01.1.2.2,Tropical worm larvae
01.1.2.2,Giant Amazonian water frog legs
01.1.2.2,Endemic Australian kangaroo fillet
01.1.2.2,Komodo dragon steaks
01.1.2.2,African crested porcupine steaks
01.1.2.2,Amanita mushroom steaks (edible species)
01.1.2.2,Brazilian tarantula huntsman crab
01.1.2.3,"Meat of bovine, salted, dried or smoked"
01.1.2.3,"Beef Jerky (from cattle like cows, calves, zebu, or yak)"
01.1.2.3,Dried Salted Bison Meat
01.1.2.3,Smoked Zebu Meat
01.1.2.3,Salted and Dried Water Buffalo Jerky
01.1.2.3,Air-Dried Aboru (African Buffalo Meat)
01.1.2.3,Beef Biltong (from African Buffalo or American Bisons)
01.1.2.3,Traditional Yak Salted Meat
01.1.2.3,Buffalo Charqui (from Asiatic or African species)
01.1.2.3,Smoked Gaur Meat
01.1.2.3,Dry-Cured Caffrarian Buffalo Jerky
01.1.2.3,Beef Pastrami (made from hybrid Beefalo)
01.1.2.3,"Meat of pigs, cuts, salted, dried or smoked (bacon and ham)"
01.1.2.3,Applewood Smoked Uncured Bacon
01.1.2.3,Parmigiano Reggiano Ham
01.1.2.3,Serrano Ham with Olive Oil & Herbs
01.1.2.3,Danish-Style Cooked Ham With Jalapeño Cheddar
01.1.2.3,Black Forest Ham
01.1.2.3,Spanish-Style Serrano Ham
01.1.2.3,"Other meat, dried, salted or smoked"
01.1.2.3,"Seal meat, dried"
01.1.2.3,Walrus air-dried and salted
01.1.2.3,"Boar jerky, smoked"
01.1.2.3,"Kangaroo tail, cured"
01.1.2.3,Antelope summer sausage
01.1.2.3,"Deer loin, smoked and salted"
01.1.2.3,Ostrich biltong
01.1.2.3,Emus smoked hocks
01.1.2.3,Rhea air-dried
01.1.2.3,Grouse jerky
01.1.2.3,Pigeon confit
01.1.2.3,Quail salt pork
01.1.2.3,"Snake meat, smoked"
01.1.2.3,"Alligator sausage, cured"
01.1.2.3,Leatherback turtle jerky
01.1.2.3,"Emu drumsticks, smoked"
01.1.2.3,"Rocky Mountain oysters, dried"
01.1.2.3,"Tarantula spiders, smoked"
01.1.2.3,Scorpion snack sticks
01.1.2.3,Giantwater bug seasoning
01.1.2.3,"Silkworm pupae, salted"
01.1.2.3,Mealworm jerky
01.1.2.3,"Cricket flour, smoked"
01.1.2.4,"Offal, blood and other parts of slaughtered animals fresh, chilled or frozen, dried, salted, in brine or smoked"
01.1.2.4,Calf Liver
01.1.2.4,Pork Spleen
01.1.2.4,Beef Kidney
01.1.2.4,Lamb Heart
01.1.2.4,Chicken Gizzards
01.1.2.4,Bacon (spheroidal muscle)
01.1.2.4,Salt Pork
01.1.2.4,Blood Sausage
01.1.2.4,Head Cheese
01.1.2.4,Tripe (roasted rumen of a ruminant animal)
01.1.2.5,"Sausages and similar products of meat, offal or blood"
01.1.2.5,Beef Sausages
01.1.2.5,Pork Sausages
01.1.2.5,Chicken Sausages
01.1.2.5,Turkey Sausages
01.1.2.5,Lamb Sausages
01.1.2.5,Venison Sausages
01.1.2.5,Kangaroo Sausages
01.1.2.5,Bison Sausages
01.1.2.5,Elk Sausages
01.1.2.5,Duck Sausages
01.1.2.5,Goose Sausages
01.1.2.5,Quail Sausages
01.1.2.5,Wild Boar Sausages
01.1.2.5,Blood Sausage (Black Pudding)
01.1.2.5,Liver Sausage (Livermush)
01.1.2.5,Head Cheese (Brawn)
01.1.2.5,Krakauer
01.1.2.5,Bratwurst
01.1.2.5,Chorizo
01.1.2.5,Kielbasa
01.1.2.5,Bockwurst
01.1.2.5,Weisswurst
01.1.2.5,Nuremberg Sausage (Nürnberger Rostbratwurst)
01.1.2.5,Thuringer Rostbratwurst
01.1.2.5,Currywurst
01.1.2.5,Bratkartoffeln
01.1.2.5,Sauerbraten
01.1.2.5,Schweinebraten
01.1.2.5,Schweinshaxe
01.1.2.5,Schnitzel
01.1.2.5,Sauerfleisch
01.1.2.5,Sülze (Head Cheese)
01.1.2.5,Blutwurst
01.1.2.5,Fleischwurst
01.1.2.5,Canned meat
01.1.2.5,canned tuna
01.1.2.5,spam
01.1.2.5,deviled ham
01.1.2.5,canned ham
01.1.2.5,canned roast beef
01.1.2.5,canned corned beef
01.1.2.5,canned chicken
01.1.2.5,canned turkey breast
01.1.2.5,canned venison
01.1.2.5,canned bison
01.1.2.5,"Pâté, including liver pâté"
01.1.2.5,Chicken Liver Pâté with Shallots
01.1.2.5,Pork and Duck Pâté
01.1.2.5,Wild Mushroom and Leek Pâté
01.1.2.5,Bacon and Veggie Pâté
01.1.2.5,Foie Gras Pâté with Port Wine
01.1.2.5,Rabbit and Carrot Pâté
01.1.2.5,Game Pâté with Red Wine and Herbs
01.1.2.5,Smoked Salmon Pâté
01.1.2.5,Oyster and Cream Cheese Pâté
01.1.2.5,Truffle and Parmesan Pâté
01.1.2.5,"Other preparations of meat, offal or blood n.e.c."
01.1.2.5,Marinated Beef Strips
01.1.2.5,Meat Extract Concentrate
01.1.2.5,Mixed Meat Mince
01.1.2.5,Breaded Chicken Cutlets
01.1.2.5,Stuffed Mushrooms (with Minced Pork)
01.1.2.5,Blood Sausage
01.1.2.5,Pâté de Campagne
01.1.2.5,Meat Jelly
01.1.2.5,Smoked and Cured Meat Slices
01.1.2.5,Spiced Venison Jerky
01.1.3.1,"Freshwater fish, live, fresh, chilled or frozen"
01.1.3.1,chilled tilapia fillets
01.1.3.1,fresh-water eel (Anguilla anguilla)
01.1.3.1,catfish (Clarias gariepinus) in brine
01.1.3.1,Nile perch (Lates niloticus) fillets
01.1.3.1,carp (Cyprinus carpio) in ice-glazed packaging
01.1.3.1,pangasius (Pangasius hypophthalmus) on ice
01.1.3.1,"Salmonoidae, live, fresh, chilled or frozen"
01.1.3.1,Atlantic Salmon (Salmo salar)
01.1.3.1,Chinook Salmon (Oncorhynchus tschawytscha)
01.1.3.1,Coho Salmon (Oncorhynchus kisutch)
01.1.3.1,Sockeye Salmon (Oncorhynchus nerka)
01.1.3.1,Pink Salmon (Oncorhynchus gorbuscha)
01.1.3.1,Chum Salmon (Oncorhynchus keta)
01.1.3.1,Brown Trout (Salmo trutta)
01.1.3.1,Rainbow Trout (Oncorhynchus mykiss)
01.1.3.1,Cutthroat Trout (Oncorhynchus clarkii)
01.1.3.1,Lake Trout (Salvelinus namaycush)
01.1.3.1,Arctic Char (Salvelinus alpinus)
01.1.3.1,Chilled Atlantic Salmon
01.1.3.1,Frozen Chinook Salmon
01.1.3.1,Fresh Coho Salmon
01.1.3.1,Live Sockeye Salmon
01.1.3.1,"Flatfish, live, fresh, chilled, or frozen"
01.1.3.1,Live Dover Sole
01.1.3.1,Chilled Frozen Halibut
01.1.3.1,Fresh Pacific Turbot
01.1.3.1,Frozen European Plaice
01.1.3.1,"Gadiformes, live, fresh, chilled, or frozen"
01.1.3.1,Atlantic cod
01.1.3.1,Atlantic haddock
01.1.3.1,Atlantic hake
01.1.3.1,Alaska pollock
01.1.3.1,Blue whiting
01.1.3.1,Chilled Atlantic cod
01.1.3.1,Fresh Atlantic haddock
01.1.3.1,Frozen Alaska pollock
01.1.3.1,Live Atlantic hake
01.1.3.1,Fresh-caught blue whiting
01.1.3.1,"Tunas, skipjack or stripe-bellied bonito, live, fresh, chilled, or frozen"
01.1.3.1,Katsuwonus pelamis (Skipjack Tuna)
01.1.3.1,Euthynnus affinis (Stripe-bellied Bonito)
01.1.3.1,Thunnus albacares (Yellowfin Tuna)
01.1.3.1,Thunnus orientalis (Bullet Tuna)
01.1.3.1,Thunnus maccoyii (Bigeye Tuna)
01.1.3.1,"Other pelagic fish, live, fresh, chilled, or frozen"
01.1.3.1,Atlantic herring (Clupea harengus)
01.1.3.1,Pacific sardine (Sardinops sagax)
01.1.3.1,Brisling sardinella (Sardinella aurita)
01.1.3.1,Baltic sprat (Sprattus sprattus)
01.1.3.1,Atlantic mackerel (Scomber scombrus)
01.1.3.1,Common swordfish (Xiphias gladius)
01.1.3.1,"Other fish, live, fresh, chilled, or frozen"
01.1.3.1,Live Bluefin Tuna
01.1.3.1,Fresh Aus Tray Barramundi
01.1.3.1,Chilled Rock Lobster Tail
01.1.3.1,Frozen sea urchin Roe
01.1.3.1,Live Giant clam
01.1.3.1,Fresh Oysters
01.1.3.1,Frozen Scallops
01.1.3.2,"Salmonoidae, smoked"
01.1.3.2,Atlantic Salmo salar smoked
01.1.3.2,Chinook Oncorhynchus tshawytscha smoked
01.1.3.2,Coho Oncorhynchus kisutch smoked
01.1.3.2,Pink Oncorhynchus gorbuscha smoked
01.1.3.2,Sockeye Oncorhynchus nerka smoked
01.1.3.2,Lake trout Salvelinus namaycush smoked
01.1.3.2,Land-locked Atlantic Salmo salar smoked
01.1.3.2,Rainbow trout Oncorhynchus mykiss smoked
01.1.3.2,Cutthroat trout Oncorhynchus clarkii smoked
01.1.3.2,Brown trout Salmo trutta smoked
01.1.3.2,"Gadiformes, dried, salted or in brine"
01.1.3.2,"Cod fillets, brined and sun-dried"
01.1.3.2,Salted haddock strips from Norwegian waters
01.1.3.2,Dried hake from the Baltic Sea with sea salt
01.1.3.2,Alaska pollock loins in salt brine
01.1.3.2,"Blue whiting fillets, traditionally sun-dried and salted"
01.1.3.2,"Other fish, dried, salted, in brine, smoked"
01.1.3.2,"Anchovies, dried in brine and smoked"
01.1.3.2,"Herring, dried, salted, smoked (Bitterling herring specification)"
01.1.3.2,"Mackerel, dried, salted, smoked"
01.1.3.2,"Sardines, dried, salted, smoked"
01.1.3.2,"Capelin, dried, salted, brined and smoked"
01.1.3.2,"Sprat, dried, salted, smoked"
01.1.3.2,"Pilchard, dried, salted, smoked"
01.1.3.2,"Tuna, dried, salted, smoked"
01.1.3.2,"Bluefish, dried, salted, brined and smoked"
01.1.3.2,"Sole, dried, salted, smoked (specific to European sole)"
01.1.3.3,"Tunas, skipjack or stripe-bellied bonito, prepared or preserved"
01.1.3.3,Albacore tuna in oil
01.1.3.3,Skipjack tuna steak with teriyaki marinade
01.1.3.3,Stripe-bellied bonito sashimi
01.1.3.3,Yakitori skewer with skipjack bonito
01.1.3.3,Canned skipjack tuna in olive oil
01.1.3.3,Stripe-bellied bonito pâté
01.1.3.3,Skipjack tuna ceviche with leche de tigre
01.1.3.3,Caviar and caviar substitutes
01.1.3.3,Beluga Caviar
01.1.3.3,Osetra Caviar
01.1.3.3,Sevruga Caviar
01.1.3.3,Salmon Caviar
01.1.3.3,Carp Roe
01.1.3.3,Pike Roe
01.1.3.3,Tuna Caviar
01.1.3.3,Mullet Roe
01.1.3.3,Cod Caviar
01.1.3.3,Lumpfish Caviar
01.1.3.3,Salmon Roe Salad
01.1.3.3,Carp Roe Salad
01.1.3.3,Pike Caviar
01.1.3.3,Pressed Salmon Roe
01.1.3.3,Dried Carp Roe
01.1.3.3,Seasoned Tuna Caviar
01.1.3.3,Colored Mullet Roe
01.1.3.3,"Other fish, prepared or preserved"
01.1.3.3,Smoked Trout
01.1.3.3,Cured Salmon
01.1.3.3,Salt-Preserved Anchovies
01.1.3.3,Pickled Herring
01.1.3.3,Marinated Mackerel
01.1.3.3,Cooked Lobster (excluding canned)
01.1.3.3,Gravlax (Swedish cured salmon)
01.1.3.3,Bacalhau (Portuguese salted cod)
01.1.3.3,Surströmming (fermented herring)
01.1.3.3,Tokas (frozen cod fillets from Iceland)
01.1.3.4,"Shrimps and prawns, live, fresh, chilled or frozen"
01.1.3.4,Pacific White Shrimp (Litopenaeus vannamei)
01.1.3.4,Banana Prawns (Fenneropenaeus merguiensis)
01.1.3.4,Common Prawn (Penaeus notatus)
01.1.3.4,Tiger Prawns (Penaeus monodon)
01.1.3.4,White-leg Shrimp (Litopenaeus setiferus)
01.1.3.4,Brown Shrimp (Farfantepenaeus aztecus)
01.1.3.4,Royal Red Shrimp (Penaeus penicillatus)
01.1.3.4,Spot Prawns (Pandalus borealis)
01.1.3.4,Mohn's Prawn (Metapenaeus maclellandii)
01.1.3.4,Giant Tiger Prawn (Penaeus monodon)
01.1.3.4,"Other crustaceans, live, fresh, chilled or frozen"
01.1.3.4,Dungeness crab
01.1.3.4,King crab
01.1.3.4,Snow crab
01.1.3.4,Jonah crab
01.1.3.4,American lobster
01.1.3.4,European lobster
01.1.3.4,Spiny lobster
01.1.3.4,Rock lobster
01.1.3.4,Fiddler crab
01.1.3.4,Hermit crab
01.1.3.4,"Bivalves, live, fresh, chilled or frozen"
01.1.3.4,Pacific Oysters
01.1.3.4,European Flat Oysters
01.1.3.4,Manila Clams
01.1.3.4,Blue Mussels
01.1.3.4,Fanny Bay Burrata
01.1.3.4,Malpeque Scallops
01.1.3.4,Cherrystone Clams
01.1.3.4,Quahog Clams
01.1.3.4,Marenne Mussels
01.1.3.4,Ark Shells
01.1.3.4,"Cephalopods, live, fresh, chilled or frozen"
01.1.3.4,Freshly caught European cuttlefish
01.1.3.4,Live Norwegian squid
01.1.3.4,Chilled Pacific octopus
01.1.3.4,Frozen Caribbean giant squid
01.1.3.4,New Zealand longfin squid
01.1.3.4,"Other molluscs, live, fresh, chilled or frozen"
01.1.3.4,Abalone (Haliotis spp.)
01.1.3.4,Sea Snail (Gastropoda family)
01.1.3.4,Piddock ( family Lthdusidae)
01.1.3.4,Topshell ( family Trochidae)
01.1.3.4,Whelk ( family Buccinidae)
01.1.3.4,Periwinkle ( family Littorinidae)
01.1.3.4,Moon Snail ( family Naticidae)
01.1.3.4,Murex (family Muricidae)
01.1.3.4,Turban Snail ( family Tereiidae)
01.1.3.4,Conch ( family Strombidae)
01.1.3.4,"Other aquatic invertebrates, live, fresh, chilled or frozen"
01.1.3.4,Live Benchu (Sea Cucumber)
01.1.3.4,Fresh Hokkien Sea Cucumber
01.1.3.4,Frozen Oratai Jellyfish
01.1.3.4,Live Purple Sea Urchin
01.1.3.4,Chilled Strawberry Sea Cucumber
01.1.3.4,Frozen Spotted Jellyfish
01.1.3.5,"Shrimps and prawns, dried, salted or in brine; smoked"
01.1.3.5,Dried Salted Shrimp
01.1.3.5,Brine-Cured Prawns
01.1.3.5,Smoked Shrimp Bites
01.1.3.5,Salted Prawn Paste
01.1.3.5,Dried Smoked Shrimp
01.1.3.5,Briny Shrimp Sausages
01.1.3.5,Smoked Prawn Jerky
01.1.3.5,Salted Prawn Flakes
01.1.3.5,Dried (and) Smoked Shrimp Medley
01.1.3.5,Salt-Preserved Prawn Floss
01.1.3.5,"Other crustaceans, dried, salted or in brine; smoked"
01.1.3.5,Dried Salted Shrimp
01.1.3.5,Brined Crab Flakes
01.1.3.5,Smoked Lobster Bites
01.1.3.5,Salted Prawn Jerky
01.1.3.5,Dried and Smoked Crab Meat
01.1.3.5,Brined Mantis Shrimp
01.1.3.5,Salted and Dried Crab Claws
01.1.3.5,Smoked Scallop Substitute (crustacean)
01.1.3.5,Brined and Dried Crayfish
01.1.3.5,Dried and Smoked Lobster Tails
01.1.3.5,"Bivalves, dried, salted or in brine; smoked"
01.1.3.5,Dried and Salted Oysters
01.1.3.5,Smoked Scallops
01.1.3.5,Brine-Cured Mussels
01.1.3.5,Deshelled Clams in Salt
01.1.3.5,Cockle Meat in Salt
01.1.3.5,Smoked Ark Shells
01.1.3.5,Salted Mussel Strips
01.1.3.5,Brined Clam Slices
01.1.3.5,"Dried Mollusk Mix (including oysters, scallops, and mussels)"
01.1.3.5,"Smoked Bivalve Medley (cockles, clams, and ark shells)"
01.1.3.5,"Cephalopods, dried, salted or in brine; smoked"
01.1.3.5,Dried Cuttlefish
01.1.3.5,Salted Squid Slices
01.1.3.5,Brined Octopus Fillets
01.1.3.5,Smoked Cuttle Bursters
01.1.3.5,Salted Sliced Calamari
01.1.3.5,Dried Sea Cherries (cuttlefish)
01.1.3.5,Squid Jerky with Herbs
01.1.3.5,Piked Octopus in Brine
01.1.3.5,Smoked and Dried Octopod Arms
01.1.3.5,"Other molluscs, dried, salted or in brine; smoked"
01.1.3.5,Smoked abalone strips
01.1.3.5,Dried sea snail meat
01.1.3.5,Salted cockle in brine
01.1.3.5,Smoked pecten (scallop) chips
01.1.3.5,Brine-cured australian marron
01.1.3.5,Dried and smoked geoduck clam
01.1.3.5,"Other aquatic invertebrates, dried, salted or in brine; smoked"
01.1.3.5,Dried Salted Sea Urchin Rings
01.1.3.5,Salt-Preserved Sea Cucumber Strips
01.1.3.5,Smoked Jellyfish Roll
01.1.3.5,Brine-Cured Sea Cucumber Slices
01.1.3.5,Salt-Dried Sea Urchin Roe
01.1.3.6,"Shrimps and prawns, prepared or preserved"
01.1.3.6,Cooked Shrimp Cocktail
01.1.3.6,Marinated Prawns with Lime
01.1.3.6,Deviled Shrimp Dip
01.1.3.6,Hot and Spicy Garlic Prawns
01.1.3.6,Smoked Bay Shrimp
01.1.3.6,Pickled Prawn Skewers
01.1.3.6,Chili-Garlic Shrimp Roll
01.1.3.6,Grilled Shrimp Kabobs with Coconut Lime Sauce
01.1.3.6,Timbale of Shrimp au Gratin
01.1.3.6,Tempura Prawns with Soy Dip
01.1.3.6,"Other crustaceans, prepared or preserved"
01.1.3.6,Creamed Crabmeat
01.1.3.6,Lobster Salad
01.1.3.6,Pickled Shrimp
01.1.3.6,Crab Cakes
01.1.3.6,Smoked Crabs
01.1.3.6,Lobster Bisque
01.1.3.6,Garlic Shrimp Scampi
01.1.3.6,Crab Ragoût
01.1.3.6,Lobster Roll
01.1.3.6,Cajun Shrimp
01.1.3.6,Baked Stuffed Lobster
01.1.3.6,East Coast Clam Chowder (with crab)
01.1.3.6,Fried Shrimp Gumbo
01.1.3.6,Crab Imperial
01.1.3.6,Crab Bisque
01.1.3.6,Baked Crab Legs with Garlic Butter
01.1.3.6,Shrimp and Grits
01.1.3.6,Lobster Thermidor
01.1.3.6,Steamed Snow Crab Legs
01.1.3.6,Spicy Garlic Shrimp
01.1.3.6,Lobster Mac and Cheese
01.1.3.6,Crab Stuffed Mushrooms
01.1.3.6,Cajun Crawfish Ettouffe
01.1.3.6,Lobster Risotto
01.1.3.6,Grilled Garlic Shrimp Skewers
01.1.3.6,Crab-Stuffed Flounder
01.1.3.6,"Bivalves, prepared or preserved"
01.1.3.6,Raw Oysters Shucked on the Half Shell
01.1.3.6,Scallops in White Wine Sauce
01.1.3.6,Mussels Marinière
01.1.3.6,Clam Chowder in a Sourdough Bread Bowl
01.1.3.6,Steamed Manila Clams with Garlic and Herbs
01.1.3.6,Cockles in Tomato and Fennel Sauce
01.1.3.6,Quahog Chowder
01.1.3.6,Ark Shell Clam Ceviche
01.1.3.6,Preserved Oyster Relish
01.1.3.6,Smoked Mussel Chowder
01.1.3.6,Clams Casino
01.1.3.6,Grilled Mussel Skewers with Lemon and Parsley
01.1.3.6,Steamed Mussel and Potato Stew
01.1.3.6,Scallop Ceviche with Cilantro and Jalapeño
01.1.3.6,"Cephalopods, prepared or preserved"
01.1.3.6,Cuttlefish Ink
01.1.3.6,Lounamelos (Fried Squid Rings)
01.1.3.6,Calamari Salad
01.1.3.6,Octopus Ceviche
01.1.3.6,Squid Jerky
01.1.3.6,Grilled Cuttlefish
01.1.3.6,Stuffed Calamari
01.1.3.6,Takoyaki (Octopus Balls)
01.1.3.6,"Bottarga (Preserved Mullet Roe, often from Mediterranean squid)"
01.1.3.6,Squid Ink Pasta
01.1.3.6,"Other molluscs, prepared or preserved"
01.1.3.6,Abalone in garlic sauce
01.1.3.6,Stuffed sea snails with herbs
01.1.3.6,Dried and smoked octopus
01.1.3.6,Pickled sea slugs
01.1.3.6,Jarred seaslug conserva
01.1.3.6,Smoked cuttlefish with paprika
01.1.3.6,Salted abalone slices
01.1.3.6,Preserved sea hare (clamless cuttlefish)
01.1.3.6,"Other aquatic invertebrates, prepared or preserved"
01.1.3.6, Prepared Sea Urchin Roe
01.1.3.6,Preserved Sea Cucumber
01.1.3.6,Jellyfish Hot Pot Preserve
01.1.3.6,Spiny Skin Sea Cucumber Dry
01.1.3.6,Mosaic Jellyfish in Jars
01.1.3.6,Roe of the Sea Urchin
01.1.3.7,"Livers, roes and other offal of fish and of other seafood in all forms"
01.1.3.7,Fish livers
01.1.3.7,Tuna loin
01.1.3.7,Sea bass offal
01.1.3.7,Salmon guts
01.1.3.7,Cod skeletal meat
01.1.3.7,Cuttlebone (inky liver)
01.1.3.7,Squid ink sac
01.1.3.7,Seahorse viscera
01.1.3.7,Cuttlefish roe
01.1.3.7,Sea cucumber inner organs
01.1.3.7,Abalone gills
01.1.3.7,Shrimp scavenger organs
01.1.3.7,Lobster hepatopancreas
01.1.3.7,Scallop adductor muscle
01.1.3.7,Crab abdominal meat
01.1.3.7,Clam inner body
01.1.3.7,Oyster ovary
01.1.3.7,Mussel siphon
01.1.3.7,Cod liver oil
01.1.3.7,Salmon roe (ikura)
01.1.3.7,Sardine liver (miggo)
01.1.3.7,Anchovy offal
01.1.3.7,Herring roe (iksir)
01.1.4.1,Raw and whole milk of cattle
01.1.4.1,Cow's Raw Milk
01.1.4.1,Zebu Whole Milk
01.1.4.1,Yak Unpasteurized Milk
01.1.4.1,Gayal UHT Milk
01.1.4.1,Oxen Crude Milk
01.1.4.1,Humped Ox Fresh Milk
01.1.4.1,Gaur Unprocessed Milk
01.1.4.1,Watusi Pure Milk
01.1.4.1,Banteng Unfiltered Milk
01.1.4.1,Raw and whole milk of buffaloes
01.1.4.1,Indian buffalo milk
01.1.4.1,Water Buffalo grade A milk
01.1.4.1,Arni buffalo whole milk
01.1.4.1,Asiatic buffalo udder milk
01.1.4.1,Siwesi Anoas buffalo milk
01.1.4.1,Caffrarian buffalo raw milk
01.1.4.1,European bison milk
01.1.4.1,Bison-cattle hybrid (beefalo) milk
01.1.4.1,Raw and whole milk of sheep and goats
01.1.4.1,Caprine (Goat) Milk
01.1.4.1,Ovine (Sheep) Milk
01.1.4.1,Unpasteurized Caprine Milk
01.1.4.1,Unpasteurized Ovine Milk
01.1.4.1,Whole Goat Milk
01.1.4.1,Whole Sheep Milk
01.1.4.1,Raw and whole milk of camels
01.1.4.1,Dromedary camel raw milk
01.1.4.1,Bactrian camel raw milk
01.1.4.1,Camel milk yogurt
01.1.4.1,Camelicious camel milk powder
01.1.4.1,Desert Farms camel milk
01.1.4.1,Altai Camels dromedary raw milk
01.1.4.1,Vita Camel whole milk
01.1.4.1,Camello Dairy Bactrian milk
01.1.4.1,Raw and whole milk
01.1.4.1,donkey milk
01.1.4.1,mare milk
01.1.4.1,horse milk
01.1.4.1,zebra cross milk
01.1.4.1,onager milk
01.1.4.1,kiang milk
01.1.4.1,continental ponies' milk
01.1.4.1,KG mare's milk
01.1.4.2,Skimmed milk
01.1.4.2,2% milk fat
01.1.4.2,partially skimmed
01.1.4.2,reduced-fat milk
01.1.4.2,light cream
01.1.4.2,low-fat milk
01.1.4.2,slim milk
01.1.4.2,half-skimmed milk
01.1.4.2,barely skimmed
01.1.4.2,minimally skimmed milk
01.1.4.2,slightly skimmed milk
01.1.4.3,Condensed or evaporated milk
01.1.4.3,Evaporated whole milk
01.1.4.3,Sweetened condensed skim milk
01.1.4.3,Unsweetened evaporated semi-skimmed milk
01.1.4.3,Whole milk concentrate in paste form
01.1.4.3,Skimmed milk in liquid evaporated state
01.1.4.3,Powdered milk
01.1.4.3,Blue Bonnet Nonfat Dry Milk
01.1.4.3,Carnation Evaporated Milk
01.1.4.3,Helios Unsweetened Nonfat Dry Milk
01.1.4.3,Helios Semi-Skimmed Dry Milk
01.1.4.3,Olem's Whole Milk Reconstitution Powder
01.1.4.3,Nido Whole Milk Powder
01.1.4.3,Pediasmart Nonfat Milk Powder (not baby formula)
01.1.4.3,Corral Dry Whole Milk
01.1.4.3,Fresh Milk Powder (100% Whole Milk)
01.1.4.3,"Shelf Stable Milk (Nonfat, Semi-Skimmed, and Whole)"
